Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20220814;4;13850;13485,8
20220814;5;13600;13324,363
20220814;6;13250;12976,588
20220814;7;14150;13163,125
20220814;8;15150;14079,025
20220814;9;16000;15154,213
20220814;10;16800;16028,388
20220814;11;17200;16623,85
20220814;12;17600;16790,85
20220814;13;17650;16526,025
20220814;14;17650;16536,763
20220814;15;17550;15953,575
20220814;16;17300;15924,35
20220814;17;17250;15989,0
20220814;18;17250;16162,838
20220814;19;17350;16358,65
20220814;20;17700;16495,525
20220814;21;18000;17070,25
20220814;22;17900;16964,738
20220814;23;17050;16194,188
20220814;24;15950;15162,163
20220815;1;13985;14179,788
20220815;2;13469;13549,35
20220815;3;13264;13325,438
20220815;4;13037;13140,863
20220815;5;12852;13130,425
20220815;6;12432;12748,975
20220815;7;12968;13104,863
20220815;8;14005;13956,113
20220815;9;15106;15158,425
20220815;10;16254;15990,788
20220815;11;16826;16179,588
20220815;12;16836;16128,488
20220815;13;16454;16012,563
20220815;14;16369;16035,575
20220815;15;16013;16040,038
20220815;16;16021;16003,763
20220815;17;16067;16320,025
20220815;18;16676;16780,625
20220815;19;17480;16934,738
20220815;20;17769;17045,638
20220815;21;18048;17704,425
20220815;22;17701;17475,213
20220815;23;16837;16523,95
20220815;24;15741;15360,625
20220816;1;15100;14498,088
20220816;2;14500;14154,2
20220816;3;14100;13952,588
20220816;4;14100;13891,513
20220816;5;14450;14227,825
20220816;6;16050;14655,0
20220816;7;18700;17158,488
20220816;8;20550;19597,55
20220816;9;21650;21299,713
20220816;10;21850;22079,225
20220816;11;22200;22233,075
20220816;12;22350;22632,688
20220816;13;22600;22711,25
20220816;14;22600;22710,675
20220816;15;22100;22304,925
20220816;16;22100;22358,813
20220816;17;21950;21879,113
20220816;18;21800;22065,75
20220816;19;21500;21966,875
20220816;20;21550;21931,575
20220816;21;21800;22442,013
20220816;22;21750;21621,613
20220816;23;20150;19867,813
20220816;24;18700;18424,788
20220817;1;17300;17255,225
20220817;2;16500;16716,4
20220817;3;16100;16313,25
20220817;4;16100;16319,863
20220817;5;16050;16471,275
20220817;6;16800;16726,625
20220817;7;19500;18731,813
20220817;8;21100;20818,35
20220817;9;22100;22123,225
20220817;10;22300;22678,738
20220817;11;22650;22677,875
20220817;12;22850;23140,813
20220817;13;23000;23375,1
20220817;14;23000;23255,25
20220817;15;22600;22888,688
20220817;16;22600;22839,388
20220817;17;22500;22806,25
20220817;18;22300;22793,475
20220817;19;21950;22395,35
20220817;20;21950;22424,238
20220817;21;22200;22837,35
20220817;22;22200;21991,7
20220817;23;20500;20239,563
20220817;24;18850;18789,588
20220818;1;17150;17488,075
20220818;2;16350;16830,263
20220818;3;15950;16414,438
20220818;4;15950;16376,413
20220818;5;16050;16512,0
20220818;6;16800;16608,063
20220818;7;19400;18669,788
20220818;8;21100;20798,163
20220818;9;22250;22120,638
20220818;10;22650;22663,863
20220818;11;23000;22649,863
20220818;12;23250;23082,675
20220818;13;23400;23131,975
20220818;14;23450;23185,813
20220818;15;22800;22928,5
20220818;16;22650;23047,9
20220818;17;22500;22911,6
20220818;18;22250;22799,788
20220818;19;21900;22540,113
20220818;20;21950;22581,438
20220818;21;22400;22898,788
20220818;22;21850;21948,113
20220818;23;20150;20294,725
20220818;24;18750;18732,463
20220819;1;17350;17479,013
20220819;2;16650;16843,425
20220819;3;16250;16468,463
20220819;4;16300;16406,138
20220819;5;16550;16435,738
20220819;6;16950;16672,25
20220819;7;19850;18688,888
20220819;8;21700;20788,4
20220819;9;22750;22267,775
20220819;10;23100;22938,338
20220819;11;23350;22867,05
20220819;12;23700;22963,588
20220819;13;23800;23113,175
20220819;14;23750;23115,925
20220819;15;23150;22838,3
20220819;16;22900;22968,488
20220819;17;22600;23085,875
20220819;18;22350;22834,613
20220819;19;21850;22351,313
20220819;20;21950;22344,2
20220819;21;22700;22646,188
20220819;22;22150;21611,088
20220819;23;20200;19994,813
20220819;24;18750;18648,063
20220820;1;17350;17468,313
20220820;2;16450;16782,65
20220820;3;15950;16434,15
20220820;4;15700;16312,675
20220820;5;15550;16175,913
20220820;6;15350;15806,225
20220820;7;16600;16534,513
20220820;8;18050;17747,213
20220820;9;19250;18977,4
20220820;10;19850;19702,263
20220820;11;20100;20105,7
20220820;12;20200;20220,488
20220820;13;20100;20178,475
20220820;14;19900;20004,475
20220820;15;19500;19723,513
20220820;16;19150;19830,225
20220820;17;19050;19549,3
20220820;18;19050;19209,588
20220820;19;18900;19087,838
20220820;20;18900;19116,35
20220820;21;19400;19484,438
20220820;22;19000;18721,038
20220820;23;17700;17531,888
20220820;24;16500;16246,225
20220821;1;15350;15201,738
20220821;2;14700;14671,088
20220821;3;14200;14203,1
20220821;4;14000;14016,488
20220821;5;13750;13982,463
20220821;6;13400;13664,975
20220821;7;14100;13883,375
20220821;8;15050;14552,775
20220821;9;15950;15322,163
20220821;10;16700;16253,5
20220821;11;17100;16811,15
20220821;12;17200;17155,038
20220821;13;17200;17351,563
20220821;14;17200;17106,938
20220821;15;17100;16946,288
20220821;16;16850;16701,825
20220821;17;16850;16617,613
20220821;18;17000;16586,238
20220821;19;17300;16930,713
20220821;20;17700;17294,75
20220821;21;18150;17805,85
20220821;22;17850;17425,5
20220821;23;17250;16633,638
20220821;24;16150;15649,038
20220822;1;14800;14812,238
20220822;2;14200;14391,538
20220822;3;13800;14128,525
20220822;4;13850;14317,763
20220822;5;14250;14529,7
20220822;6;15750;15055,863
20220822;7;18400;17619,05
20220822;8;20184;19800,575
20220822;9;21426;21183,438
20220822;10;21726;21826,95
20220822;11;22275;21920,288
20220822;12;22475;22346,788
20220822;13;22676;22707,263
20220822;14;22676;22588,2
20220822;15;22226;22020,688
20220822;16;22225;21880,875
20220822;17;21825;21558,5
20220822;18;21676;21360,4
20220822;19;21427;21238,288
20220822;20;21627;21538,9
20220822;21;22178;22050,25
20220822;22;21528;20840,063
20220822;23;19778;19106,588
20220822;24;18327;17846,913
20220823;1;17050;16880,113
20220823;2;16350;16347,363
20220823;3;15950;16085,225
20220823;4;15900;16001,838
20220823;5;16150;16267,088
20220823;6;16750;16621,775
20220823;7;19450;18713,113
20220823;8;21200;20688,763
20220823;9;22350;21848,788
20220823;10;22500;22356,125
20220823;11;22900;22489,288
20220823;12;23100;22820,2
20220823;13;23200;23069,888
20220823;14;23300;22863,775
20220823;15;22800;22648,075
20220823;16;22750;22586,675
20220823;17;22450;22469,013
20220823;18;22300;22114,213
20220823;19;22000;21883,15
20220823;20;22400;22087,913
20220823;21;22650;22590,825
20220823;22;21850;21310,888
20220823;23;20100;19640,813
20220823;24;18800;18323,913
20220824;1;17650;17350,325
20220824;2;17050;16813,088
20220824;3;16550;16379,238
20220824;4;16500;16418,85
20220824;5;16750;16640,338
20220824;6;17350;16912,5
20220824;7;20050;18927,363
20220824;8;22050;20998,6
20220824;9;23050;22202,438
20220824;10;23300;22751,788
20220824;11;23600;22634,213
20220824;12;23800;22778,463
20220824;13;23950;23134,388
20220824;14;24000;22957,65
20220824;15;23550;22668,675
20220824;16;23500;22961,675
20220824;17;23300;22763,488
20220824;18;23150;22386,413
20220824;19;22750;22018,613
20220824;20;22850;22274,688
20220824;21;23150;22873,938
20220824;22;22500;21559,763
20220824;23;20750;19799,913
20220824;24;19450;18391,45
20220825;1;17750;17440,95
20220825;2;17150;16795,15
20220825;3;16650;16484,788
20220825;4;16600;16374,513
20220825;5;16850;16587,725
20220825;6;17450;16902,788
20220825;7;20150;18954,663
20220825;8;22150;20817,025
20220825;9;23150;21945,475
20220825;10;23400;22263,663
20220825;11;23700;22252,038
20220825;12;23900;22583,325
20220825;13;24050;22919,325
20220825;14;24100;22963,6
20220825;15;23650;22689,125
20220825;16;23600;22906,625
20220825;17;23400;22889,65
20220825;18;23250;22654,1
20220825;19;22850;22221,7
20220825;20;22950;22467,388
20220825;21;23250;23057,763
20220825;22;22600;21799,275
20220825;23;20850;20036,613
20220825;24;19550;18533,675
20220826;1;17550;17424,1
20220826;2;16950;16788,463
20220826;3;16450;16416,325
20220826;4;16400;16416,188
20220826;5;16650;16544,238
20220826;6;17350;16863,5
20220826;7;20050;18688,213
20220826;8;21900;20647,575
20220826;9;22950;21870,713
20220826;10;23200;22536,85
20220826;11;23550;22481,15
20220826;12;23750;22871,688
20220826;13;23900;23082,163
20220826;14;24000;22922,725
20220826;15;23500;22606,45
20220826;16;23450;22607,613
20220826;17;23300;22611,513
20220826;18;23100;22366,45
20220826;19;22600;21964,913
20220826;20;22800;22142,288
20220826;21;23100;22501,175
20220826;22;22450;20959,925
20220826;23;20600;19219,35
20220826;24;19300;17865,188
20220827;1;17850;16841,325
20220827;2;17050;16155,813
20220827;3;16450;15758,738
20220827;4;16350;15523,375
20220827;5;16300;15501,0
20220827;6;16100;15361,038
20220827;7;17350;15859,888
20220827;8;18650;17177,413
20220827;9;19900;18495,513
20220827;10;20400;19312,975
20220827;11;20550;19443,05
20220827;12;20550;19629,075
20220827;13;20550;19403,338
20220827;14;20450;19038,6
20220827;15;19650;18885,013
20220827;16;19550;18905,413
20220827;17;19250;18853,425
20220827;18;19250;18972,325
20220827;19;19250;18925,175
20220827;20;19900;18953,45
20220827;21;20050;19443,888
20220827;22;19450;18489,7
20220827;23;18200;17300,7
20220827;24;17050;16140,175
20220828;1;15350;15077,638
20220828;2;14650;14541,963
20220828;3;14150;14120,475
20220828;4;14000;13918,788
20220828;5;13900;13967,75
20220828;6;13800;13717,325
20220828;7;14350;13873,825
20220828;8;15200;14741,363
20220828;9;16150;15782,213
20220828;10;16950;16674,038
20220828;11;17250;17250,788
20220828;12;17450;17674,375
20220828;13;17450;17742,238
20220828;14;17450;17612,113
20220828;15;17350;17502,175
20220828;16;17050;17383,5
20220828;17;16950;17451,775
20220828;18;17100;17626,125
20220828;19;17600;17855,2
20220828;20;18600;18034,238
20220828;21;18650;18361,963
20220828;22;18000;17521,638
20220828;23;17100;16751,1
20220828;24;16000;15740,288
20220829;1;14900;15048,088
20220829;2;14350;14631,375
20220829;3;14000;14266,063
20220829;4;14050;14237,725
20220829;5;14550;14580,525
20220829;6;15900;15274,663
20220829;7;18900;17692,425
20220829;8;20850;19920,075
20220829;9;21950;21243,613
20220829;10;22150;21715,763
20220829;11;22500;21562,85
20220829;12;22650;21618,163
20220829;13;22800;21829,65
20220829;14;22900;21647,5
20220829;15;22400;21292,7
20220829;16;22300;21379,55
20220829;17;21900;21318,75
20220829;18;21550;21171,013
20220829;19;21500;20989,025
20220829;20;22200;21543,463
20220829;21;22550;22149,388
20220829;22;21850;20651,563
20220829;23;19850;19091,025
20220829;24;18450;17799,45
20220830;1;16800;16798,6
20220830;2;16250;16263,8
20220830;3;15900;15914,575
20220830;4;15900;16003,825
20220830;5;16200;16174,35
20220830;6;16950;16588,913
20220830;7;19600;18395,963
20220830;8;21300;20275,563
20220830;9;22250;21323,175
20220830;10;22450;21598,025
20220830;11;22850;21690,063
20220830;12;23050;21999,575
20220830;13;23150;22058,188
20220830;14;23150;22159,938
20220830;15;22650;21900,438
20220830;16;22600;21743,938
20220830;17;22450;21129,475
20220830;18;22100;21161,15
20220830;19;21850;21020,288
20220830;20;22450;21532,088
20220830;21;22700;22245,4
20220830;22;21800;20686,463
20220830;23;19850;19017,4
20220830;24;18450;17712,55
20220831;1;16800;16654,688
20220831;2;16250;16090,35
20220831;3;15900;15756,075
20220831;4;15900;15759,55
20220831;5;16200;15949,25
20220831;6;16850;16320,5
20220831;7;19500;18190,85
20220831;8;21200;20295,75
20220831;9;22150;21324,675
20220831;10;22350;21688,525
20220831;11;22750;21617,463
20220831;12;22950;21944,213
20220831;13;23050;22029,125
20220831;14;23050;21703,5
20220831;15;22550;21344,688
20220831;16;22500;21454,888
20220831;17;22350;21202,313
20220831;18;22000;21142,113
20220831;19;21750;20979,875
20220831;20;22850;21619,475
20220831;21;23100;22210,638
20220831;22;22200;20796,3
20220831;23;20250;18888,475
20220831;24;18850;17545,075
20220901;1;16800;16483,763
20220901;2;16250;15931,838
20220901;3;15850;15591,313
20220901;4;15750;15599,938
20220901;5;16050;15834,638
20220901;6;16900;16272,438
20220901;7;19700;18242,638
20220901;8;21300;20252,55
20220901;9;21700;20960,138
20220901;10;21850;20763,025
20220901;11;22000;20523,563
20220901;12;22100;20974,438
20220901;13;22250;21075,95
20220901;14;22300;20964,725
20220901;15;21850;20824,713
20220901;16;21700;20759,0
20220901;17;21450;20691,263
20220901;18;21200;20766,613
20220901;19;21250;20773,3
20220901;20;22650;21454,163
20220901;21;22650;21967,213
20220901;22;21350;20519,488
20220901;23;19300;18715,263
20220901;24;18000;17396,75
20220902;1;16750;16361,825
20220902;2;16050;15771,075
20220902;3;15700;15475,463
20220902;4;15700;15498,313
20220902;5;16200;15814,438
20220902;6;16950;16357,838
20220902;7;19800;18352,488
20220902;8;21350;20235,35
20220902;9;22000;21099,763
20220902;10;22150;21165,513
20220902;11;22350;20934,425
20220902;12;22550;21060,463
20220902;13;22700;21154,275
20220902;14;22700;21000,613
20220902;15;22050;20999,338
20220902;16;22000;20936,85
20220902;17;21750;20837,55
20220902;18;21450;20837,025
20220902;19;21450;20650,188
20220902;20;22450;20985,363
20220902;21;22550;21380,15
20220902;22;21450;19981,838
20220902;23;19400;18357,663
20220902;24;17900;17091,563
20220903;1;16750;16077,475
20220903;2;15950;15372,0
20220903;3;15350;14990,513
20220903;4;15250;14935,538
20220903;5;15250;14942,863
20220903;6;15200;14896,125
20220903;7;16250;15117,375
20220903;8;17550;16393,688
20220903;9;18700;17899,813
20220903;10;19200;18573,913
20220903;11;19450;18656,1
20220903;12;19450;18751,25
20220903;13;19450;18609,25
20220903;14;19350;18361,45
20220903;15;18550;17918,013
20220903;16;18350;17621,6
20220903;17;18250;17701,838
20220903;18;18250;17782,025
20220903;19;18350;17630,475
20220903;20;19392;18068,563
20220903;21;19335;18485,888
20220903;22;18535;17466,738
20220903;23;17184;16324,863
20220903;24;16033;15129,475
20220904;1;14850;14265,988
20220904;2;14050;13705,913
20220904;3;13650;13213,7
20220904;4;13550;13024,0
20220904;5;13500;13091,563
20220904;6;13400;12997,95
20220904;7;13550;12987,075
20220904;8;14600;13709,338
20220904;9;15550;14781,463
20220904;10;16100;15551,438
20220904;11;16350;15769,463
20220904;12;16400;15796,538
20220904;13;16450;16149,113
20220904;14;16350;16122,488
20220904;15;16150;15735,95
20220904;16;15950;15556,625
20220904;17;15850;15754,663
20220904;18;16050;15927,788
20220904;19;16650;16315,275
20220904;20;17950;17258,625
20220904;21;18050;17813,338
20220904;22;17350;16926,588
20220904;23;16400;15861,938
20220904;24;15450;14919,588
20220905;1;14350;14155,038
20220905;2;13950;13822,5
20220905;3;13700;13541,863
20220905;4;13800;13620,638
20220905;5;14450;13926,263
20220905;6;16000;14763,225
20220905;7;19200;17393,063
20220905;8;20800;19563,038
20220905;9;21700;20718,888
20220905;10;21700;20647,125
20220905;11;21800;20279,675
20220905;12;21850;20312,1
20220905;13;22000;20213,713
20220905;14;22000;20180,813
20220905;15;21600;20034,113
20220905;16;21550;20236,15
20220905;17;21350;20317,138
20220905;18;21200;20343,413
20220905;19;21200;20450,125
20220905;20;22350;21394,288
20220905;21;22350;21667,0
20220905;22;21250;20031,6
20220905;23;19300;18238,463
20220905;24;17950;16810,0
20220906;1;16600;15931,85
20220906;2;15950;15492,95
20220906;3;15600;15206,425
20220906;4;15600;15254,4
20220906;5;15900;15517,375
20220906;6;16850;16096,4
20220906;7;19750;18241,975
20220906;8;21050;20091,238
20220906;9;21800;21039,163
20220906;10;21800;21216,963
20220906;11;21800;20650,15
20220906;12;21950;20738,763
20220906;13;22000;20572,238
20220906;14;22000;20578,563
20220906;15;21550;20585,288
20220906;16;21450;20993,013
20220906;17;21300;21004,113
20220906;18;21150;20883,525
20220906;19;21250;20809,613
20220906;20;22500;21658,188
20220906;21;22550;21901,513
20220906;22;21150;20212,838
20220906;23;19250;18395,963
20220906;24;17950;17060,888
20220907;1;16450;15991,038
20220907;2;15750;15529,113
20220907;3;15400;15226,288
20220907;4;15450;15186,163
20220907;5;15850;15407,0
20220907;6;16850;15943,45
20220907;7;19650;18070,275
20220907;8;21050;20037,688
20220907;9;21700;20999,625
20220907;10;21700;20884,163
20220907;11;21750;20386,05
20220907;12;21850;20446,2
20220907;13;21950;20535,688
20220907;14;21950;20470,925
20220907;15;21700;20293,225
20220907;16;21600;20669,85
20220907;17;21400;20915,713
20220907;18;21250;20845,575
20220907;19;21250;20779,175
20220907;20;22400;21743,913
20220907;21;22450;21947,65
20220907;22;21450;20296,738
20220907;23;19350;18525,95
20220907;24;18000;17105,325
20220908;1;16550;16182,713
20220908;2;15850;15670,763
20220908;3;15500;15390,7
20220908;4;15550;15379,7
20220908;5;16050;15579,088
20220908;6;17050;16233,463
20220908;7;19950;18330,063
20220908;8;21350;20202,863
20220908;9;22000;21056,725
20220908;10;22000;21128,238
20220908;11;21950;20558,55
20220908;12;22050;20733,475
20220908;13;22150;20968,25
20220908;14;22150;20869,763
20220908;15;21900;20806,513
20220908;16;21900;21269,375
20220908;17;21750;21265,688
20220908;18;21700;21027,45
20220908;19;21600;21141,163
20220908;20;22450;21933,113
20220908;21;22450;22128,275
20220908;22;21400;20481,8
20220908;23;19200;18851,0
20220908;24;17850;17626,7
20220909;1;16750;16628,313
20220909;2;16050;16010,913
20220909;3;15700;15747,425
20220909;4;15750;15741,1
20220909;5;16250;16099,538
20220909;6;17250;16632,038
20220909;7;20000;18714,275
20220909;8;21300;20593,725
20220909;9;21850;21574,6
20220909;10;21850;21791,525
20220909;11;21800;21571,575
20220909;12;21800;21896,738
20220909;13;21900;21948,063
20220909;14;21900;21787,0
20220909;15;21400;21384,8
20220909;16;21400;21396,275
20220909;17;21250;21203,513
20220909;18;21200;21101,525
20220909;19;21100;20801,138
20220909;20;22200;21477,475
20220909;21;22200;21436,15
20220909;22;21150;20038,788
20220909;23;18950;18551,85
20220909;24;17600;17248,675
20220910;1;16550;16282,3
20220910;2;15950;15731,038
20220910;3;15350;15382,363
20220910;4;15250;15317,113
20220910;5;15250;15303,175
20220910;6;15350;15235,388
20220910;7;16650;15678,7
20220910;8;18050;16833,038
20220910;9;19200;18091,8
20220910;10;19700;19097,1
