data;currency;value
20240112;BGN;2,2279
20240115;BGN;2,2368
20240116;BGN;2,2463
20240117;BGN;2,2485
20240118;BGN;2,2505
20240119;BGN;2,2418
20240122;BGN;2,2272
20240123;BGN;2,2342
20240124;BGN;2,2371
20240125;BGN;2,239
20240126;BGN;2,2395
20240129;BGN;2,2319
20240130;BGN;2,231
20240131;BGN;2,2207
20240201;BGN;2,2112
20240202;BGN;2,2074
20240205;BGN;2,2127
20240206;BGN;2,2208
20240207;BGN;2,2224
20240208;BGN;2,2215
20240209;BGN;2,2071
20240212;BGN;2,2128
20240213;BGN;2,2095
20240214;BGN;2,2208
20240215;BGN;2,2222
20240216;BGN;2,2198
20240219;BGN;2,2185
20240220;BGN;2,208
20240221;BGN;2,2069
20240222;BGN;2,2087
20240223;BGN;2,2152
20240226;BGN;2,2046
20240227;BGN;2,202
20240228;BGN;2,2045
20240229;BGN;2,2082
20240301;BGN;2,2075
20240304;BGN;2,2088
20240305;BGN;2,2102
20240306;BGN;2,204
20240307;BGN;2,2008
20240308;BGN;2,2026
20240311;BGN;2,1951
20240312;BGN;2,1885
20240313;BGN;2,1932
20240314;BGN;2,1919
20240315;BGN;2,1949
20240318;BGN;2,2029
20240319;BGN;2,2088
20240320;BGN;2,2109
20240321;BGN;2,2001
20240322;BGN;2,208
20240325;BGN;2,2032
20240326;BGN;2,2033
20240327;BGN;2,2064
20240328;BGN;2,2083
20240329;BGN;2,199
20240402;BGN;2,1952
20240403;BGN;2,1946
20240404;BGN;2,1945
20240405;BGN;2,1926
20240408;BGN;2,1886
20240409;BGN;2,1775
20240410;BGN;2,1802
20240411;BGN;2,1806
20240412;BGN;2,1815
20240415;BGN;2,1909
20240416;BGN;2,2087
20240417;BGN;2,2166
20240418;BGN;2,2143
20240419;BGN;2,2147
20240422;BGN;2,2089
20240423;BGN;2,2157
20240424;BGN;2,2076
20240425;BGN;2,2087
20240426;BGN;2,21
20240429;BGN;2,2082
20240430;BGN;2,2094
20240502;BGN;2,215
20240506;BGN;2,2136
20240507;BGN;2,2045
20240508;BGN;2,2085
20240509;BGN;2,1982
20240510;BGN;2,1975
20240513;BGN;2,1974
20240514;BGN;2,1889
20240515;BGN;2,1799
20240516;BGN;2,179
20240517;BGN;2,1824
20240520;BGN;2,1768
20240521;BGN;2,1766
20240522;BGN;2,1768
20240523;BGN;2,1831
20240524;BGN;2,1793
20240527;BGN;2,1744
20240528;BGN;2,1777
20240529;BGN;2,1745
20240531;BGN;2,1821
20240603;BGN;2,1892
20240604;BGN;2,1946
20240605;BGN;2,2027
20240606;BGN;2,1984
20240607;BGN;2,193
20240610;BGN;2,2086
20240611;BGN;2,2218
20240612;BGN;2,2166
20240613;BGN;2,2167
20240614;BGN;2,2282
20240617;BGN;2,2296
20240103;TRY;0,1342
20240104;TRY;0,1329
20240105;TRY;0,1335
20240108;TRY;0,1334
20240109;TRY;0,1325
20240110;TRY;0,1323
20240111;TRY;0,1322
20240112;TRY;0,1326
20240115;TRY;0,1329
20240116;TRY;0,1342
20240117;TRY;0,1342
20240118;TRY;0,1341
20240119;TRY;0,1333
20240122;TRY;0,1322
20240123;TRY;0,1327
20240124;TRY;0,1325
20240125;TRY;0,1327
20240126;TRY;0,1332
20240129;TRY;0,1329
20240130;TRY;0,1327
20240131;TRY;0,1322
20240201;TRY;0,1321
20240202;TRY;0,1306
20240205;TRY;0,1318
20240206;TRY;0,1326
20240207;TRY;0,1318
20240208;TRY;0,1318
20240209;TRY;0,1307
20240212;TRY;0,1311
20240213;TRY;0,1306
20240214;TRY;0,1322
20240215;TRY;0,1318
20240216;TRY;0,1308
20240219;TRY;0,1306
20240220;TRY;0,1294
20240221;TRY;0,1292
20240222;TRY;0,1285
20240223;TRY;0,1293
20240226;TRY;0,128
20240227;TRY;0,1276
20240228;TRY;0,1282
20240229;TRY;0,1275
20240301;TRY;0,1276
20240304;TRY;0,1265
20240305;TRY;0,1262
20240306;TRY;0,1247
20240307;TRY;0,1241
20240308;TRY;0,1237
20240311;TRY;0,1228
20240312;TRY;0,1224
20240313;TRY;0,1225
20240314;TRY;0,1221
20240315;TRY;0,1225
20240318;TRY;0,1225
20240319;TRY;0,1234
20240320;TRY;0,1233
20240321;TRY;0,1216
20240322;TRY;0,1251
20240325;TRY;0,1241
20240326;TRY;0,1236
20240327;TRY;0,1238
20240328;TRY;0,1233
20240329;TRY;0,1237
20240402;TRY;0,1245
20240403;TRY;0,1247
20240404;TRY;0,1239
20240405;TRY;0,1238
20240408;TRY;0,1235
20240409;TRY;0,1228
20240410;TRY;0,1217
20240411;TRY;0,1229
20240412;TRY;0,1237
20240415;TRY;0,1241
20240416;TRY;0,1255
20240417;TRY;0,1254
20240418;TRY;0,1247
20240419;TRY;0,1248
20240422;TRY;0,1247
20240423;TRY;0,1245
20240424;TRY;0,1245
20240425;TRY;0,124
20240426;TRY;0,1239
20240429;TRY;0,1248
20240430;TRY;0,1249
20240502;TRY;0,125
20240506;TRY;0,1245
20240507;TRY;0,1243
20240508;TRY;0,1246
20240509;TRY;0,1243
20240510;TRY;0,1243
20240513;TRY;0,1239
20240514;TRY;0,1232
20240515;TRY;0,1221
20240516;TRY;0,1216
20240517;TRY;0,1218
20240520;TRY;0,1217
20240521;TRY;0,1218
20240522;TRY;0,1221
20240523;TRY;0,1224
20240524;TRY;0,122
20240527;TRY;0,1219
20240528;TRY;0,1219
20240529;TRY;0,1217
20240531;TRY;0,1226
20240603;TRY;0,1228
20240604;TRY;0,1224
20240605;TRY;0,1218
20240606;TRY;0,1228
20240607;TRY;0,122
20240610;TRY;0,124
20240611;TRY;0,1251
20240612;TRY;0,1246
20240613;TRY;0,1244
20240614;TRY;0,1257
20240617;TRY;0,1241
20240103;ILS;1,0974
20240104;ILS;1,0869
20240105;ILS;1,0824
20240108;ILS;1,0751
20240109;ILS;1,0694
20240110;ILS;1,0525
20240111;ILS;1,0571
20240112;ILS;1,0664
20240115;ILS;1,0688
20240116;ILS;1,069
20240117;ILS;1,0678
20240118;ILS;1,0702
20240119;ILS;1,0744
20240122;ILS;1,0596
20240123;ILS;1,0644
20240124;ILS;1,0809
20240125;ILS;1,0888
20240126;ILS;1,0885
20240129;ILS;1,0927
20240130;ILS;1,1043
20240131;ILS;1,1019
20240201;ILS;1,0948
20240202;ILS;1,0882
20240205;ILS;1,0962
20240206;ILS;1,1046
20240207;ILS;1,1076
20240208;ILS;1,0995
20240209;ILS;1,0878
20240212;ILS;1,088
20240213;ILS;1,0996
20240214;ILS;1,1084
20240215;ILS;1,1151
20240216;ILS;1,1185
20240219;ILS;1,1143
20240220;ILS;1,0946
20240221;ILS;1,0831
20240222;ILS;1,0879
20240223;ILS;1,1017
20240226;ILS;1,0929
20240227;ILS;1,0908
20240228;ILS;1,1023
20240229;ILS;1,1134
20240301;ILS;1,118
20240304;ILS;1,1167
20240305;ILS;1,1092
20240306;ILS;1,0999
20240307;ILS;1,1021
20240308;ILS;1,103
20240311;ILS;1,0912
20240312;ILS;1,0721
20240313;ILS;1,0734
20240314;ILS;1,0781
20240315;ILS;1,0785
20240318;ILS;1,0835
20240319;ILS;1,088
20240320;ILS;1,0844
20240321;ILS;1,0881
20240322;ILS;1,1036
20240325;ILS;1,0976
20240326;ILS;1,0823
20240327;ILS;1,0869
20240328;ILS;1,0875
20240329;ILS;1,0843
20240402;ILS;1,0838
20240403;ILS;1,0697
20240404;ILS;1,0676
20240405;ILS;1,059
20240408;ILS;1,0619
20240409;ILS;1,0631
20240410;ILS;1,0605
20240411;ILS;1,0544
20240412;ILS;1,0635
20240415;ILS;1,0782
20240416;ILS;1,0839
20240417;ILS;1,0848
20240418;ILS;1,0705
20240419;ILS;1,0742
20240422;ILS;1,0809
20240423;ILS;1,0764
20240424;ILS;1,0753
20240425;ILS;1,0631
20240426;ILS;1,054
20240429;ILS;1,0643
20240430;ILS;1,0782
20240502;ILS;1,0785
20240506;ILS;1,0745
20240507;ILS;1,0804
20240508;ILS;1,0851
20240509;ILS;1,075
20240510;ILS;1,0695
20240513;ILS;1,0698
20240514;ILS;1,0683
20240515;ILS;1,0684
20240516;ILS;1,0661
20240517;ILS;1,0604
20240520;ILS;1,0558
20240521;ILS;1,0677
20240522;ILS;1,0696
20240523;ILS;1,0726
20240524;ILS;1,0722
20240527;ILS;1,0657
20240528;ILS;1,0663
20240529;ILS;1,0629
20240531;ILS;1,0601
20240603;ILS;1,0744
20240604;ILS;1,0708
20240605;ILS;1,0685
20240606;ILS;1,0634
20240607;ILS;1,0568
20240610;ILS;1,0686
20240611;ILS;1,0876
20240612;ILS;1,0879
20240613;ILS;1,0835
20240614;ILS;1,0948
20240617;ILS;1,0901
20240103;CLP;0,00451
20240104;CLP;0,004505
20240105;CLP;0,004483
20240108;CLP;0,004471
20240109;CLP;0,004388
20240110;CLP;0,004319
20240111;CLP;0,00433
20240112;CLP;0,004363
20240115;CLP;0,00439
20240116;CLP;0,004429
20240117;CLP;0,004372
20240118;CLP;0,004386
20240119;CLP;0,00439
20240122;CLP;0,00439
20240123;CLP;0,00441
20240124;CLP;0,004405
20240125;CLP;0,00441
20240126;CLP;0,004438
20240129;CLP;0,004361
20240130;CLP;0,004332
20240131;CLP;0,004313
20240201;CLP;0,004307
20240202;CLP;0,004251
20240205;CLP;0,004247
20240206;CLP;0,004245
20240207;CLP;0,004259
20240208;CLP;0,004221
20240209;CLP;0,004151
20240212;CLP;0,004142
20240213;CLP;0,004136
20240214;CLP;0,004181
20240215;CLP;0,004224
20240216;CLP;0,004174
20240219;CLP;0,00415
20240220;CLP;0,004139
20240221;CLP;0,004154
20240222;CLP;0,004108
20240223;CLP;0,00409
20240226;CLP;0,004063
20240227;CLP;0,004015
20240228;CLP;0,004068
20240229;CLP;0,004075
20240301;CLP;0,004132
20240304;CLP;0,004126
20240305;CLP;0,004087
20240306;CLP;0,00404
20240307;CLP;0,004005
20240308;CLP;0,004015
20240311;CLP;0,004085
20240312;CLP;0,004049
20240313;CLP;0,004093
20240314;CLP;0,004146
20240315;CLP;0,004189
20240318;CLP;0,004196
20240319;CLP;0,004205
20240320;CLP;0,004127
20240321;CLP;0,004095
20240322;CLP;0,004104
20240325;CLP;0,004052
20240326;CLP;0,004058
20240327;CLP;0,004065
20240328;CLP;0,004091
20240329;CLP;0,004071
20240402;CLP;0,004062
20240403;CLP;0,004088
20240404;CLP;0,004139
20240405;CLP;0,004198
20240408;CLP;0,004168
20240409;CLP;0,004152
20240410;CLP;0,00417
20240411;CLP;0,004161
20240412;CLP;0,004181
20240415;CLP;0,004168
20240416;CLP;0,004156
20240417;CLP;0,004147
20240418;CLP;0,004147
20240419;CLP;0,004215
20240422;CLP;0,004244
20240423;CLP;0,004263
20240424;CLP;0,004226
20240425;CLP;0,004236
20240426;CLP;0,004238
20240429;CLP;0,00425
20240430;CLP;0,004283
20240502;CLP;0,004214
20240506;CLP;0,004282
20240507;CLP;0,004305
20240508;CLP;0,004292
20240509;CLP;0,004273
20240510;CLP;0,004305
20240513;CLP;0,004302
20240514;CLP;0,004298
20240515;CLP;0,004305
20240516;CLP;0,004331
20240517;CLP;0,004378
20240520;CLP;0,004397
20240521;CLP;0,004404
20240522;CLP;0,004417
20240523;CLP;0,004334
20240524;CLP;0,004328
20240527;CLP;0,004338
20240528;CLP;0,004347
20240529;CLP;0,004378
20240531;CLP;0,004289
20240603;CLP;0,004298
20240604;CLP;0,004366
20240605;CLP;0,004372
20240606;CLP;0,004346
20240607;CLP;0,004338
20240610;CLP;0,004366
20240611;CLP;0,004392
20240612;CLP;0,004371
20240613;CLP;0,004375
20240614;CLP;0,004441
20240617;CLP;0,004362
20240103;PHP;0,0718
20240104;PHP;0,0715
20240105;PHP;0,0717
20240108;PHP;0,0715
20240109;PHP;0,0707
20240110;PHP;0,0705
20240111;PHP;0,0707
20240112;PHP;0,0711
20240115;PHP;0,0716
20240116;PHP;0,0721
20240117;PHP;0,0723
20240118;PHP;0,0724
20240119;PHP;0,072
20240122;PHP;0,071
20240123;PHP;0,0714
20240124;PHP;0,0713
20240125;PHP;0,0711
20240126;PHP;0,0717
20240129;PHP;0,0715
20240130;PHP;0,0715
20240131;PHP;0,0713
20240201;PHP;0,0714
20240202;PHP;0,0709
20240205;PHP;0,0714
20240206;PHP;0,072
20240207;PHP;0,0721
20240208;PHP;0,0721
20240209;PHP;0,0717
20240212;PHP;0,0717
20240213;PHP;0,0717
20240214;PHP;0,0723
20240215;PHP;0,0723
20240216;PHP;0,0721
20240219;PHP;0,0718
20240220;PHP;0,0713
20240221;PHP;0,0714
20240222;PHP;0,0714
20240223;PHP;0,0716
20240226;PHP;0,0709
20240227;PHP;0,0707
20240228;PHP;0,0709
20240229;PHP;0,0708
20240301;PHP;0,0712
20240304;PHP;0,0711
20240305;PHP;0,0712
20240306;PHP;0,071
20240307;PHP;0,0708
20240308;PHP;0,0709
20240311;PHP;0,071
20240312;PHP;0,0708
20240313;PHP;0,0709
20240314;PHP;0,0708
20240315;PHP;0,0709
20240318;PHP;0,0711
20240319;PHP;0,0713
20240320;PHP;0,0709
20240321;PHP;0,0704
20240322;PHP;0,0709
20240325;PHP;0,0707
20240326;PHP;0,0706
20240327;PHP;0,0707
20240328;PHP;0,0711
20240329;PHP;0,071
20240402;PHP;0,0711
20240403;PHP;0,0707
20240404;PHP;0,07
20240405;PHP;0,07
20240408;PHP;0,0699
20240409;PHP;0,0694
20240410;PHP;0,0694
20240411;PHP;0,0703
20240412;PHP;0,0707
20240415;PHP;0,0708
20240416;PHP;0,0714
20240417;PHP;0,0712
20240418;PHP;0,0709
20240419;PHP;0,0707
20240422;PHP;0,0705
20240423;PHP;0,0706
20240424;PHP;0,0703
20240425;PHP;0,0697
20240426;PHP;0,0698
20240429;PHP;0,0699
20240430;PHP;0,0698
20240502;PHP;0,0702
20240506;PHP;0,0703
20240507;PHP;0,07
20240508;PHP;0,07
20240509;PHP;0,0698
20240510;PHP;0,0694
20240513;PHP;0,0689
20240514;PHP;0,0686
20240515;PHP;0,0685
20240516;PHP;0,0682
20240517;PHP;0,0682
20240520;PHP;0,0676
20240521;PHP;0,0672
20240522;PHP;0,0676
20240523;PHP;0,0678
20240524;PHP;0,0677
20240527;PHP;0,0674
20240528;PHP;0,0676
20240529;PHP;0,0671
20240531;PHP;0,0673
20240603;PHP;0,0673
20240604;PHP;0,0671
20240605;PHP;0,0673
20240606;PHP;0,0674
20240607;PHP;0,0673
20240610;PHP;0,0683
20240611;PHP;0,0688
20240612;PHP;0,0688
20240613;PHP;0,0685
20240614;PHP;0,0695
20240617;PHP;0,0694
20240103;MXN;0,2341
20240104;MXN;0,2336
20240105;MXN;0,234
20240108;MXN;0,2359
20240109;MXN;0,2354
20240110;MXN;0,2338
20240111;MXN;0,2335
20240112;MXN;0,2355
20240115;MXN;0,2369
20240116;MXN;0,237
20240117;MXN;0,2336
20240118;MXN;0,2357
20240119;MXN;0,235
20240122;MXN;0,2338
20240123;MXN;0,2327
20240124;MXN;0,2333
20240125;MXN;0,233
20240126;MXN;0,2355
20240129;MXN;0,2349
20240130;MXN;0,2344
20240131;MXN;0,2343
20240201;MXN;0,2324
20240202;MXN;0,2326
20240205;MXN;0,2341
20240206;MXN;0,2367
20240207;MXN;0,2371
20240208;MXN;0,2365
20240209;MXN;0,2341
20240212;MXN;0,2355
20240213;MXN;0,2349
20240214;MXN;0,2366
20240215;MXN;0,2375
20240216;MXN;0,2368
20240219;MXN;0,2362
20240220;MXN;0,2349
20240221;MXN;0,2342
20240222;MXN;0,2336
20240223;MXN;0,234
20240226;MXN;0,2325
20240227;MXN;0,2327
20240228;MXN;0,2335
20240229;MXN;0,2332
20240301;MXN;0,2342
20240304;MXN;0,2343
20240305;MXN;0,2346
20240306;MXN;0,2345
20240307;MXN;0,2344
20240308;MXN;0,2337
20240311;MXN;0,2338
20240312;MXN;0,2332
20240313;MXN;0,2342
20240314;MXN;0,235
20240315;MXN;0,236
20240318;MXN;0,2366
20240319;MXN;0,2358
20240320;MXN;0,2369
20240321;MXN;0,2363
20240322;MXN;0,2382
20240325;MXN;0,2377
20240326;MXN;0,2383
20240327;MXN;0,2397
20240328;MXN;0,2416
20240329;MXN;0,2406
20240402;MXN;0,2413
20240403;MXN;0,2404
20240404;MXN;0,2389
20240405;MXN;0,2391
20240408;MXN;0,24
20240409;MXN;0,2412
20240410;MXN;0,2406
20240411;MXN;0,2412
20240412;MXN;0,2428
20240415;MXN;0,2424
20240416;MXN;0,2414
20240417;MXN;0,2405
20240418;MXN;0,2392
20240419;MXN;0,2343
20240422;MXN;0,2375
20240423;MXN;0,2375
20240424;MXN;0,2382
20240425;MXN;0,2365
20240426;MXN;0,2334
20240429;MXN;0,2355
20240430;MXN;0,2372
20240502;MXN;0,2388
20240506;MXN;0,2373
20240507;MXN;0,2375
20240508;MXN;0,2379
20240509;MXN;0,2365
20240510;MXN;0,2377
20240513;MXN;0,238
20240514;MXN;0,2364
20240515;MXN;0,2337
20240516;MXN;0,2344
20240517;MXN;0,2362
20240520;MXN;0,2361
20240521;MXN;0,2368
20240522;MXN;0,2364
20240523;MXN;0,2366
20240524;MXN;0,2358
20240527;MXN;0,2348
20240528;MXN;0,2348
20240529;MXN;0,2343
20240531;MXN;0,2313
20240603;MXN;0,2289
20240604;MXN;0,2198
20240605;MXN;0,2246
20240606;MXN;0,2265
20240607;MXN;0,22
20240610;MXN;0,218
20240611;MXN;0,2193
20240612;MXN;0,2163
20240613;MXN;0,2138
20240614;MXN;0,2197
20240617;MXN;0,2205
20240103;ZAR;0,2132
20240104;ZAR;0,213
20240105;ZAR;0,2122
20240108;ZAR;0,2127
20240109;ZAR;0,2124
20240110;ZAR;0,2129
20240111;ZAR;0,2128
20240112;ZAR;0,2134
20240115;ZAR;0,2141
20240116;ZAR;0,2137
20240117;ZAR;0,2121
20240118;ZAR;0,2136
20240119;ZAR;0,2125
20240122;ZAR;0,2086
20240123;ZAR;0,2101
20240124;ZAR;0,213
20240125;ZAR;0,213
20240126;ZAR;0,2148
20240129;ZAR;0,2146
20240130;ZAR;0,2135
20240131;ZAR;0,2144
20240201;ZAR;0,2142
20240202;ZAR;0,2126
20240205;ZAR;0,212
20240206;ZAR;0,2135
20240207;ZAR;0,2141
20240208;ZAR;0,2129
20240209;ZAR;0,2107
20240212;ZAR;0,211
20240213;ZAR;0,2131
20240214;ZAR;0,2119
20240215;ZAR;0,2131
20240216;ZAR;0,2133
20240219;ZAR;0,2122
20240220;ZAR;0,2101
20240221;ZAR;0,2113
20240222;ZAR;0,2103
20240223;ZAR;0,2072
20240226;ZAR;0,2056
20240227;ZAR;0,207
20240228;ZAR;0,2071
20240229;ZAR;0,2072
20240301;ZAR;0,2077
20240304;ZAR;0,2094
20240305;ZAR;0,2093
20240306;ZAR;0,2098
20240307;ZAR;0,2104
20240308;ZAR;0,2111
20240311;ZAR;0,2101
20240312;ZAR;0,2106
20240313;ZAR;0,2105
20240314;ZAR;0,2108
20240315;ZAR;0,2106
20240318;ZAR;0,21
20240319;ZAR;0,2099
20240320;ZAR;0,2105
20240321;ZAR;0,2106
20240322;ZAR;0,2102
20240325;ZAR;0,2099
20240326;ZAR;0,2097
20240327;ZAR;0,2105
20240328;ZAR;0,21
20240329;ZAR;0,2108
20240402;ZAR;0,2124
20240403;ZAR;0,2116
20240404;ZAR;0,2124
20240405;ZAR;0,2124
20240408;ZAR;0,2124
20240409;ZAR;0,2119
20240410;ZAR;0,2118
20240411;ZAR;0,211
20240412;ZAR;0,2131
20240415;ZAR;0,2125
20240416;ZAR;0,2133
20240417;ZAR;0,2149
20240418;ZAR;0,213
20240419;ZAR;0,2117
20240422;ZAR;0,2122
20240423;ZAR;0,2112
20240424;ZAR;0,211
20240425;ZAR;0,2115
20240426;ZAR;0,2121
20240429;ZAR;0,2149
20240430;ZAR;0,2156
20240502;ZAR;0,2175
20240506;ZAR;0,2177
20240507;ZAR;0,2167
20240508;ZAR;0,2161
20240509;ZAR;0,2159
20240510;ZAR;0,2163
20240513;ZAR;0,2166
20240514;ZAR;0,2153
20240515;ZAR;0,2145
20240516;ZAR;0,215
20240517;ZAR;0,216
20240520;ZAR;0,2157
20240521;ZAR;0,2155
20240522;ZAR;0,2158
20240523;ZAR;0,214
20240524;ZAR;0,2141
20240527;ZAR;0,2127
20240528;ZAR;0,2131
20240529;ZAR;0,2151
20240531;ZAR;0,2093
20240603;ZAR;0,2115
20240604;ZAR;0,2106
20240605;ZAR;0,211
20240606;ZAR;0,2091
20240607;ZAR;0,2092
20240610;ZAR;0,2137
20240611;ZAR;0,2165
20240612;ZAR;0,2172
20240613;ZAR;0,2184
20240614;ZAR;0,2221
20240617;ZAR;0,2226
20240103;BRL;0,8105
20240104;BRL;0,8065
20240105;BRL;0,8136
20240108;BRL;0,8167
20240109;BRL;0,8133
20240110;BRL;0,8081
20240111;BRL;0,8109
20240112;BRL;0,8162
20240115;BRL;0,8229
20240116;BRL;0,8299
20240117;BRL;0,8208
20240118;BRL;0,8193
20240119;BRL;0,8172
20240122;BRL;0,8106
20240123;BRL;0,8043
20240124;BRL;0,8101
20240125;BRL;0,8145
20240126;BRL;0,8215
20240129;BRL;0,8201
20240130;BRL;0,8138
20240131;BRL;0,8108
20240201;BRL;0,8086
20240202;BRL;0,8062
20240205;BRL;0,8097
20240206;BRL;0,812
20240207;BRL;0,8131
20240208;BRL;0,8105
20240209;BRL;0,8031
20240212;BRL;0,8113
20240213;BRL;0,8102
20240214;BRL;0,8195
20240215;BRL;0,8141
20240216;BRL;0,8108
20240219;BRL;0,8105
20240220;BRL;0,8068
20240221;BRL;0,811
20240222;BRL;0,806
20240223;BRL;0,8067
20240226;BRL;0,7964
20240227;BRL;0,7968
20240228;BRL;0,8092
20240229;BRL;0,8012
20240301;BRL;0,8031
20240304;BRL;0,8037
20240305;BRL;0,8054
20240306;BRL;0,7992
20240307;BRL;0,7985
20240308;BRL;0,7981
20240311;BRL;0,7878
20240312;BRL;0,7865
20240313;BRL;0,7901
20240314;BRL;0,7882
20240315;BRL;0,7887
20240318;BRL;0,7912
20240319;BRL;0,7924
20240320;BRL;0,793
20240321;BRL;0,7939
20240322;BRL;0,8024
20240325;BRL;0,7963
20240326;BRL;0,7978
20240327;BRL;0,8008
20240328;BRL;0,8028
20240329;BRL;0,7953
20240402;BRL;0,7915
20240403;BRL;0,7864
20240404;BRL;0,7839
20240405;BRL;0,7822
20240408;BRL;0,7806
20240409;BRL;0,7805
20240410;BRL;0,7838
20240411;BRL;0,7838
20240412;BRL;0,7852
20240415;BRL;0,7861
20240416;BRL;0,7847
20240417;BRL;0,7706
20240418;BRL;0,775
20240419;BRL;0,7762
20240422;BRL;0,7785
20240423;BRL;0,7861
20240424;BRL;0,7875
20240425;BRL;0,7825
20240426;BRL;0,78
20240429;BRL;0,7885
20240430;BRL;0,7882
20240502;BRL;0,7792
20240506;BRL;0,7926
20240507;BRL;0,7891
20240508;BRL;0,7922
20240509;BRL;0,7872
20240510;BRL;0,7752
20240513;BRL;0,7725
20240514;BRL;0,7698
20240515;BRL;0,7675
20240516;BRL;0,7631
20240517;BRL;0,7675
20240520;BRL;0,7671
20240521;BRL;0,7675
20240522;BRL;0,766
20240523;BRL;0,7644
20240524;BRL;0,7654
20240527;BRL;0,758
20240528;BRL;0,7574
20240529;BRL;0,7604
20240531;BRL;0,7569
20240603;BRL;0,753
20240604;BRL;0,7512
20240605;BRL;0,7487
20240606;BRL;0,7456
20240607;BRL;0,749
20240610;BRL;0,7501
20240611;BRL;0,7553
20240612;BRL;0,7518
20240613;BRL;0,7426
20240614;BRL;0,76
20240617;BRL;0,7576
20240103;MYR;0,8618
20240104;MYR;0,8563
20240105;MYR;0,8562
20240108;MYR;0,856
20240109;MYR;0,8531
20240110;MYR;0,8544
20240111;MYR;0,8541
20240112;MYR;0,8552
20240115;MYR;0,8558
20240116;MYR;0,8602
20240117;MYR;0,8571
20240118;MYR;0,8571
20240119;MYR;0,854
20240122;MYR;0,8458
20240123;MYR;0,849
20240124;MYR;0,8482
20240125;MYR;0,8494
20240126;MYR;0,8544
20240129;MYR;0,8518
20240130;MYR;0,8525
20240131;MYR;0,8485
20240201;MYR;0,8467
20240202;MYR;0,8404
20240205;MYR;0,8472
20240206;MYR;0,8495
20240207;MYR;0,8478
20240208;MYR;0,8448
20240209;MYR;0,8415
20240212;MYR;0,8434
20240213;MYR;0,8421
20240214;MYR;0,8482
20240215;MYR;0,8471
20240216;MYR;0,8435
20240219;MYR;0,8412
20240220;MYR;0,8337
20240221;MYR;0,8337
20240222;MYR;0,8333
20240223;MYR;0,8383
20240226;MYR;0,8327
20240227;MYR;0,8333
20240228;MYR;0,8371
20240229;MYR;0,8387
20240301;MYR;0,8413
20240304;MYR;0,843
20240305;MYR;0,8413
20240306;MYR;0,8375
20240307;MYR;0,8391
20240308;MYR;0,8408
20240311;MYR;0,8383
20240312;MYR;0,8372
20240313;MYR;0,8377
20240314;MYR;0,8362
20240315;MYR;0,8373
20240318;MYR;0,8377
20240319;MYR;0,8423
20240320;MYR;0,842
20240321;MYR;0,8363
20240322;MYR;0,8428
20240325;MYR;0,843
20240326;MYR;0,8412
20240327;MYR;0,8421
20240328;MYR;0,8468
20240329;MYR;0,8442
20240402;MYR;0,8419
20240403;MYR;0,8382
20240404;MYR;0,8337
20240405;MYR;0,8336
20240408;MYR;0,8315
20240409;MYR;0,8251
20240410;MYR;0,827
20240411;MYR;0,8364
20240412;MYR;0,8382
20240415;MYR;0,8414
20240416;MYR;0,849
20240417;MYR;0,8503
20240418;MYR;0,8479
20240419;MYR;0,8507
20240422;MYR;0,8477
20240423;MYR;0,8501
20240424;MYR;0,8459
20240425;MYR;0,8426
20240426;MYR;0,8441
20240429;MYR;0,8459
20240430;MYR;0,8457
20240502;MYR;0,8514
20240506;MYR;0,8482
20240507;MYR;0,8455
20240508;MYR;0,847
20240509;MYR;0,8456
20240510;MYR;0,8412
20240513;MYR;0,842
20240514;MYR;0,8412
20240515;MYR;0,837
20240516;MYR;0,8367
20240517;MYR;0,8397
20240520;MYR;0,8356
20240521;MYR;0,8347
20240522;MYR;0,8363
20240523;MYR;0,836
20240524;MYR;0,8354
20240527;MYR;0,8342
20240528;MYR;0,8343
20240529;MYR;0,8336
20240531;MYR;0,8367
20240603;MYR;0,8392
20240604;MYR;0,8393
20240605;MYR;0,8434
20240606;MYR;0,8421
20240607;MYR;0,8394
20240610;MYR;0,8504
20240611;MYR;0,8567
20240612;MYR;0,8552
20240613;MYR;0,8522
20240614;MYR;0,8645
20240617;MYR;0,863
20240103;IDR;0,000258
20240104;IDR;0,000256
20240105;IDR;0,000257
20240108;IDR;0,000256
20240109;IDR;0,000255
20240110;IDR;0,000255
20240111;IDR;0,000255
20240112;IDR;0,000256
20240115;IDR;0,000257
20240116;IDR;0,000259
20240117;IDR;0,000259
20240118;IDR;0,000259
20240119;IDR;0,000258
20240122;IDR;0,000256
20240123;IDR;0,000257
20240124;IDR;0,000255
20240125;IDR;0,000254
20240126;IDR;0,000255
20240129;IDR;0,000255
20240130;IDR;0,000255
20240131;IDR;0,000254
20240201;IDR;0,000254
20240202;IDR;0,000253
20240205;IDR;0,000256
20240206;IDR;0,000257
20240207;IDR;0,000258
20240208;IDR;0,000258
20240209;IDR;0,000256
20240212;IDR;0,000258
20240213;IDR;0,000257
20240214;IDR;0,00026
20240215;IDR;0,000259
20240216;IDR;0,000258
20240219;IDR;0,000258
20240220;IDR;0,000255
20240221;IDR;0,000256
20240222;IDR;0,000255
20240223;IDR;0,000257
20240226;IDR;0,000254
20240227;IDR;0,000254
20240228;IDR;0,000255
20240229;IDR;0,000253
20240301;IDR;0,000254
20240304;IDR;0,000253
20240305;IDR;0,000253
20240306;IDR;0,000252
